00340073	_effect	00321011
00519369	_effect	00321011
00502638	_effect	00321011
00522135	_effect	00321011
00525461	_effect	00321011
00529455	_effect	00321011
00405256	_effect	00321011
00501287	_effect	00321011
00530094	_effect	00321011
00523561	_effect	00321011
00515352	_effect	00321011
00308513	_effect	00321011
00513719	_effect	00321011
00525197	_effect	00321011
00521067	_effect	00321011
00308664	_effect	00321011
00513103	_effect	00321011
00318001	_effect	00321011
00310701	_effect	00321011
00346737	_effect	00321011
00506884	_effect	00321011
00502917	_effect	00321011
00506870	_effect	00321011
00304640	_effect	00321011
00503911	_effect	00321011
00354849	_effect	00321011
00356656	_effect	00321011
00336951	_effect	00321011
00503909	_effect	00321011
00344013	_effect	00321011
00322995	_effect	00321011
00336950	_effect	00321011
00529872	_effect	00321011
00328573	_effect	00321011
00503032	_effect	00321011
00507554	_effect	00321011
00346520	_effect	00321011
00333677	_effect	00321011
00509073	_effect	00321011
00314303	_effect	00321011
00320938	_effect	00321011
00504629	_effect	00321011
00525170	_effect	00321011
00502918	_effect	00321011
00305306	_effect	00321011
00353797	_effect	00321011
00317902	_effect	00321011
00529111	_effect	00321011
00306925	_effect	00321011
00520822	_effect	00321011
00513717	_indications	00513724
00520827	_indications	00513724
00529711	_indications	00513724
00513717	_indications	00513724
00306327	_indications	00513724
00328575	_indications	00513724
00510891	_indications	00513724
00519159	_indications	00513724
00524623	_indications	00513724
00514747	_indications	00513724
00322949	_indications	00513724
00527806	_indications	00513724
00328786	_indications	00513724
00521414	_indications	00513724
00527814	_indications	00513724
00313938	_indications	00513724
00312537	_indications	00513724
00331838	_indications	00513724
00523647	_indications	00513724
00505037	_indications	00513724
00332281	_indications	00513724
00332448	_indications	00513724
00306049	_indications	00513724
00524919	_indications	00513724
00345761	_indications	00513724
00400717	_indications	00513724
00526478	_indications	00513724
00507606	_indications	00513724
00528741	_indications	00513724
00319711	_indications	00513724
00511579	_indications	00513724
00506426	_indications	00513724
00319780	_indications	00513724
00347152	_indications	00513724
00322938	_indications	00513724
00310094	_indications	00513724
00306056	_indications	00513724
00317318	_indications	00513724
00515041	_indications	00513724
00519896	_indications	00513724
00506026	_indications	00513724
00501851	_indications	00513724
00520347	_indications	00513724
00342900	_indications	00513724
00525664	_indications	00513724
00506994	_indications	00513724
00303646	_indications	00513724
00518893	_indications	00513724
00327390	_indications	00513724
00306525	_indications	00513724
00333725	_indications	00324654
00333827	_indications	00324654
00515047	_indications	00324654
00320685	_indications	00324654
00523210	_indications	00324654
00501934	_indications	00324654
00312289	_indications	00324654
00303139	_indications	00324654
00305315	_indications	00324654
00318047	_indications	00324654
00505467	_indications	00324654
00511511	_indications	00324654
00510694	_indications	00324654
00302171	_indications	00324654
00401792	_indications	00324654
00501051	_indications	00324654
00318474	_indications	00324654
00500309	_indications	00324654
00401489	_indications	00324654
00522136	_indications	00324654
00529108	_indications	00324654
00322377	_indications	00324654
00505065	_indications	00324654
00308317	_indications	00324654
00523231	_indications	00324654
00335948	_indications	00324654
00518402	_indications	00324654
00349780	_indications	00324654
00519505	_indications	00324654
00330074	_indications	00324654
00519012	_indications	00324654
00524172	_indications	00324654
00401485	_indications	00324654
00516020	_indications	00324654
00401532	_indications	00324654
00514938	_indications	00324654
00339943	_indications	00324654
00506869	_indications	00324654
00510889	_indications	00324654
00508317	_indications	00324654
00510888	_indications	00324654
00314571	_indications	00324654
00522747	_indications	00324654
00301679	_indications	00324654
00501524	_indications	00324654
00501135	_indications	00324654
00301488	_indications	00324654
00505750	_indications	00324654
00317493	_indications	00324654
00522521	_indications	00324654
00333724	_nickname	00522688
00317591	_nickname	00522688
00502105	_nickname	00522688
00316064	_nickname	00522688
00302608	_nickname	00522688
00511276	_nickname	00522688
00501523	_nickname	00522688
00320121	_nickname	00522688
00522736	_nickname	00522688
00530103	_nickname	00522688
00525650	_nickname	00522688
00305993	_nickname	00522688
00312292	_nickname	00522688
00310701	_nickname	00522688
00527817	_nickname	00522688
00404281	_nickname	00522688
00506692	_nickname	00522688
00324172	_nickname	00522688
00310077	_nickname	00522688
00356244	_nickname	00522688
00522134	_nickname	00522688
00322540	_nickname	00522688
00303830	_nickname	00522688
00313826	_nickname	00522688
00300681	_nickname	00522688
00302341	_nickname	00522688
00518896	_nickname	00522688
00327359	_nickname	00522688
00523250	_nickname	00522688
00514432	_nickname	00522688
00352999	_nickname	00522688
00523557	_nickname	00522688
00301003	_nickname	00522688
00529110	_nickname	00522688
00337498	_nickname	00522688
00501995	_nickname	00522688
00323585	_nickname	00522688
00325535	_nickname	00522688
00514750	_nickname	00522688
00530100	_nickname	00522688
00523186	_nickname	00522688
00317088	_nickname	00522688
00501123	_nickname	00522688
00518933	_nickname	00522688
00317794	_nickname	00522688
00318157	_nickname	00522688
00322951	_nickname	00522688
00401200	_nickname	00522688
00501133	_nickname	00522688
00329203	_nickname	00522688
00311443	_effect	00311440
00514352	_effect	00311440
00401533	_effect	00311440
00505443	_effect	00311440
00517139	_effect	00311440
00322377	_effect	00311440
00512715	_effect	00311440
00514422	_effect	00311440
00515644	_effect	00311440
00322215	_effect	00311440
00401476	_effect	00311440
00523395	_effect	00311440
00300681	_effect	00311440
00403413	_effect	00311440
00327576	_effect	00311440
00323600	_effect	00311440
00306784	_effect	00311440
00515253	_effect	00311440
00501567	_effect	00311440
00513696	_effect	00311440
00320706	_effect	00311440
00510695	_effect	00311440
00501515	_effect	00311440
00514948	_effect	00311440
00501912	_effect	00311440
00519013	_effect	00311440
00328573	_effect	00311440
00306580	_effect	00311440
00336724	_effect	00311440
00344512	_effect	00311440
00510679	_effect	00311440
00510694	_effect	00311440
00316228	_effect	00311440
00315007	_effect	00311440
00500167	_effect	00311440
00502366	_effect	00311440
00503719	_effect	00311440
00525991	_effect	00311440
00402964	_effect	00311440
00324106	_effect	00311440
00516030	_effect	00311440
00503027	_effect	00311440
00339094	_effect	00311440
00301485	_effect	00311440
00309222	_effect	00311440
00506887	_effect	00311440
00518933	_effect	00311440
00527460	_effect	00311440
00512714	_effect	00311440
00509461	_effect	00311440
00504752	_nickname	00501104
00405257	_nickname	00501104
00335418	_nickname	00501104
00306580	_nickname	00501104
00325480	_nickname	00501104
00317358	_nickname	00501104
00530107	_nickname	00501104
00403187	_nickname	00501104
00518893	_nickname	00501104
00511327	_nickname	00501104
00346628	_nickname	00501104
00321199	_nickname	00501104
00336591	_nickname	00501104
00523833	_nickname	00501104
00311127	_nickname	00501104
00319710	_nickname	00501104
00313537	_nickname	00501104
00503488	_nickname	00501104
00518938	_nickname	00501104
00513714	_nickname	00501104
00503918	_nickname	00501104
00525650	_nickname	00501104
00324088	_nickname	00501104
00306044	_nickname	00501104
00517225	_nickname	00501104
00505700	_nickname	00501104
00521309	_nickname	00501104
00506883	_nickname	00501104
00328780	_nickname	00501104
00337287	_nickname	00501104
00529727	_nickname	00501104
00502134	_nickname	00501104
00354529	_nickname	00501104
00339947	_nickname	00501104
00318418	_nickname	00501104
00510797	_nickname	00501104
00354531	_nickname	00501104
00502596	_nickname	00501104
00520829	_nickname	00501104
00528400	_nickname	00501104
00341356	_nickname	00501104
00515264	_nickname	00501104
00501521	_nickname	00501104
00330689	_nickname	00501104
00500367	_nickname	00501104
00515252	_nickname	00501104
00527818	_nickname	00501104
00333513	_nickname	00501104
00329717	_nickname	00501104
00404267	_nickname	00501104
00529053	_indications	00529056
00522735	_indications	00529056
00501290	_indications	00529056
00529711	_indications	00529056
00508114	_indications	00529056
00311127	_indications	00529056
00322607	_indications	00529056
00302048	_indications	00529056
00525466	_indications	00529056
00525204	_indications	00529056
00522246	_indications	00529056
00500080	_indications	00529056
00513108	_indications	00529056
00327307	_indications	00529056
00312551	_indications	00529056
00524623	_indications	00529056
00319707	_indications	00529056
00522520	_indications	00529056
00529059	_indications	00529056
00521661	_indications	00529056
00513706	_indications	00529056
00357527	_indications	00529056
00349784	_indications	00529056
00357529	_indications	00529056
00508356	_indications	00529056
00520862	_indications	00529056
00307027	_indications	00529056
00502720	_indications	00529056
00504754	_indications	00529056
00530106	_indications	00529056
00331871	_indications	00529056
00514427	_indications	00529056
00506885	_indications	00529056
00529339	_indications	00529056
00522736	_indications	00529056
00324702	_indications	00529056
00521060	_indications	00529056
00357526	_indications	00529056
00521311	_indications	00529056
00517391	_indications	00529056
00500390	_indications	00529056
00521063	_indications	00529056
00332670	_indications	00529056
00507814	_indications	00529056
00337999	_indications	00529056
00518261	_indications	00529056
00313553	_indications	00529056
00504931	_indications	00529056
00321974	_indications	00529056
00522519	_indications	00529056
00521420	_effect	00528144
00310059	_effect	00528144
00339655	_effect	00528144
00516695	_effect	00528144
00403513	_effect	00528144
00331857	_effect	00528144
00304171	_effect	00528144
00320936	_effect	00528144
00400994	_effect	00528144
00515262	_effect	00528144
00337783	_effect	00528144
00519508	_effect	00528144
00520349	_effect	00528144
00515045	_effect	00528144
00519011	_effect	00528144
00507695	_effect	00528144
00328817	_effect	00528144
00357624	_effect	00528144
00525203	_effect	00528144
00502734	_effect	00528144
00339944	_effect	00528144
00522747	_effect	00528144
00322340	_effect	00528144
00507981	_effect	00528144
00522774	_effect	00528144
00522361	_effect	00528144
00523253	_effect	00528144
00501515	_effect	00528144
00331264	_effect	00528144
00314571	_effect	00528144
00526377	_effect	00528144
00302499	_effect	00528144
00520647	_effect	00528144
00401563	_effect	00528144
00501126	_effect	00528144
00503641	_effect	00528144
00501051	_effect	00528144
00404262	_effect	00528144
00507041	_effect	00528144
00300523	_effect	00528144
00512761	_effect	00528144
00300672	_effect	00528144
00314693	_effect	00528144
00520664	_effect	00528144
00330078	_effect	00528144
00524609	_effect	00528144
00313938	_effect	00528144
00519369	_effect	00528144
00525948	_effect	00528144
00525366	_effect	00528144
00519204	_effect	00305637
00333826	_effect	00305637
00316580	_effect	00305637
00320033	_effect	00305637
00520862	_effect	00305637
00350854	_effect	00305637
00344983	_effect	00305637
00521057	_effect	00305637
00511503	_effect	00305637
00526478	_effect	00305637
00503719	_effect	00305637
00339906	_effect	00305637
00306061	_effect	00305637
00504450	_effect	00305637
00521422	_effect	00305637
00514505	_effect	00305637
00522136	_effect	00305637
00340983	_effect	00305637
00300697	_effect	00305637
00519983	_effect	00305637
00305812	_effect	00305637
00310863	_effect	00305637
00304006	_effect	00305637
00400761	_effect	00305637
00512327	_effect	00305637
00403184	_effect	00305637
00318419	_effect	00305637
00352999	_effect	00305637
00515054	_effect	00305637
00322083	_effect	00305637
00316266	_effect	00305637
00331981	_effect	00305637
00301086	_effect	00305637
00529724	_effect	00305637
00354028	_effect	00305637
00502709	_effect	00305637
00320706	_effect	00305637
00318155	_effect	00305637
00357527	_effect	00305637
00325134	_effect	00305637
00506865	_effect	00305637
00511087	_effect	00305637
00501305	_effect	00305637
00354026	_effect	00305637
00505037	_effect	00305637
00349881	_effect	00305637
00306812	_effect	00305637
00308435	_effect	00305637
00527648	_effect	00305637
00347148	_effect	00305637
00529106	_indications	00318740
00316225	_indications	00318740
00338805	_indications	00318740
00518259	_indications	00318740
00335475	_indications	00318740
00327230	_indications	00318740
00353796	_indications	00318740
00506891	_indications	00318740
00523394	_indications	00318740
00300908	_indications	00318740
00320706	_indications	00318740
00527128	_indications	00318740
00521311	_indications	00318740
00516486	_indications	00318740
00401476	_indications	00318740
00350854	_indications	00318740
00507696	_indications	00318740
00524241	_indications	00318740
00316166	_indications	00318740
00313574	_indications	00318740
00320033	_indications	00318740
00530105	_indications	00318740
00501662	_indications	00318740
00349784	_indications	00318740
00513534	_indications	00318740
00319300	_indications	00318740
00310436	_indications	00318740
00501662	_indications	00318740
00327394	_indications	00318740
00505059	_indications	00318740
00516897	_indications	00318740
00528687	_indications	00318740
00524166	_indications	00318740
00318474	_indications	00318740
00521311	_indications	00318740
00316824	_indications	00318740
00313622	_indications	00318740
00312377	_indications	00318740
00343741	_indications	00318740
00306327	_indications	00318740
00525466	_indications	00318740
00335125	_indications	00318740
00514975	_indications	00318740
00342993	_indications	00318740
00507823	_indications	00318740
00303443	_indications	00318740
00351787	_indications	00318740
00324702	_indications	00318740
00300003	_indications	00318740
00502320	_indications	00318740
00518763	_indications	00518769
00514740	_indications	00518769
00505035	_indications	00518769
00323602	_indications	00518769
00344041	_indications	00518769
00504997	_indications	00518769
00516892	_indications	00518769
00316749	_indications	00518769
00342060	_indications	00518769
00510795	_indications	00518769
00353942	_indications	00518769
00325931	_indications	00518769
00325480	_indications	00518769
00401475	_indications	00518769
00309158	_indications	00518769
00511483	_indications	00518769
00522055	_indications	00518769
00526637	_indications	00518769
00310077	_indications	00518769
00317091	_indications	00518769
00514740	_indications	00518769
00313938	_indications	00518769
00524922	_indications	00518769
00514505	_indications	00518769
00508399	_indications	00518769
00523649	_indications	00518769
00516021	_indications	00518769
00503239	_indications	00518769
00340983	_indications	00518769
00530107	_indications	00518769
00501929	_indications	00518769
00309282	_indications	00518769
00302341	_indications	00518769
00402104	_indications	00518769
00301609	_indications	00518769
00523259	_indications	00518769
00334695	_indications	00518769
00404262	_indications	00518769
00343002	_indications	00518769
00314694	_indications	00518769
00300332	_indications	00518769
00500852	_indications	00518769
00524234	_indications	00518769
00513702	_indications	00518769
00500485	_indications	00518769
00515432	_indications	00518769
00324654	_indications	00518769
00353554	_indications	00518769
00354501	_indications	00518769
00302699	_indications	00518769
00312191	_indications	00312196
00503911	_indications	00312196
00507609	_indications	00312196
00522688	_indications	00312196
00319656	_indications	00312196
00321109	_indications	00312196
00328139	_indications	00312196
00508351	_indications	00312196
00502762	_indications	00312196
00528743	_indications	00312196
00336951	_indications	00312196
00515248	_indications	00312196
00501126	_indications	00312196
00500391	_indications	00312196
00515252	_indications	00312196
00525465	_indications	00312196
00400761	_indications	00312196
00513703	_indications	00312196
00332444	_indications	00312196
00506868	_indications	00312196
00505033	_indications	00312196
00501125	_indications	00312196
00400711	_indications	00312196
00320597	_indications	00312196
00525206	_indications	00312196
00401797	_indications	00312196
00341984	_indications	00312196
00356244	_indications	00312196
00520185	_indications	00312196
00505828	_indications	00312196
00330077	_indications	00312196
00520834	_indications	00312196
00319511	_indications	00312196
00501050	_indications	00312196
00351656	_indications	00312196
00316839	_indications	00312196
00313104	_indications	00312196
00401795	_indications	00312196
00324106	_indications	00312196
00511513	_indications	00312196
00405255	_indications	00312196
00522521	_indications	00312196
00401485	_indications	00312196
00314581	_indications	00312196
00500389	_indications	00312196
00347148	_indications	00312196
00320940	_indications	00312196
00518768	_indications	00312196
00523283	_indications	00312196
00300463	_indications	00312196
00515287	_nickname	00515293
00524237	_nickname	00515293
00514429	_nickname	00515293
00500080	_nickname	00515293
00504023	_nickname	00515293
00302048	_nickname	00515293
00322354	_nickname	00515293
00323723	_nickname	00515293
00500389	_nickname	00515293
00357671	_nickname	00515293
00530096	_nickname	00515293
00515048	_nickname	00515293
00521664	_nickname	00515293
00327322	_nickname	00515293
00308698	_nickname	00515293
00520342	_nickname	00515293
00521427	_nickname	00515293
00327367	_nickname	00515293
00522138	_nickname	00515293
00403845	_nickname	00515293
00502733	_nickname	00515293
00513370	_nickname	00515293
00333513	_nickname	00515293
00506214	_nickname	00515293
00323586	_nickname	00515293
00520825	_nickname	00515293
00317793	_nickname	00515293
00309191	_nickname	00515293
00334051	_nickname	00515293
00512716	_nickname	00515293
00338122	_nickname	00515293
00524172	_nickname	00515293
00529053	_nickname	00515293
00500391	_nickname	00515293
00522135	_nickname	00515293
00514039	_nickname	00515293
00356655	_nickname	00515293
00511920	_nickname	00515293
00320032	_nickname	00515293
00516486	_nickname	00515293
00500878	_nickname	00515293
00506880	_nickname	00515293
00516723	_nickname	00515293
00316697	_nickname	00515293
00347150	_nickname	00515293
00519012	_nickname	00515293
00514424	_nickname	00515293
00315210	_nickname	00515293
00347152	_nickname	00515293
00334051	_nickname	00515293
00504752	_nickname	00504754
00529722	_nickname	00504754
00312858	_nickname	00504754
00402111	_nickname	00504754
00520840	_nickname	00504754
00319706	_nickname	00504754
00520849	_nickname	00504754
00318480	_nickname	00504754
00510169	_nickname	00504754
00306860	_nickname	00504754
00312192	_nickname	00504754
00400994	_nickname	00504754
00521667	_nickname	00504754
00520664	_nickname	00504754
00505756	_nickname	00504754
00313938	_nickname	00504754
00521717	_nickname	00504754
00331825	_nickname	00504754
00506026	_nickname	00504754
00317091	_nickname	00504754
00517166	_nickname	00504754
00503918	_nickname	00504754
00515295	_nickname	00504754
00504614	_nickname	00504754
00309406	_nickname	00504754
00353796	_nickname	00504754
00505825	_nickname	00504754
00333725	_nickname	00504754
00319062	_nickname	00504754
00302514	_nickname	00504754
00505756	_nickname	00504754
00520264	_nickname	00504754
00515501	_nickname	00504754
00333804	_nickname	00504754
00501135	_nickname	00504754
00342759	_nickname	00504754
00505058	_nickname	00504754
00509455	_nickname	00504754
00503969	_nickname	00504754
00516053	_nickname	00504754
00330787	_nickname	00504754
00502730	_nickname	00504754
00514945	_nickname	00504754
00503719	_nickname	00504754
00401793	_nickname	00504754
00525463	_nickname	00504754
00330077	_nickname	00504754
00331961	_nickname	00504754
00321713	_nickname	00504754
00310530	_nickname	00504754
00524228	_effect	00301626
00530109	_effect	00301626
00528740	_effect	00301626
00333724	_effect	00301626
00403406	_effect	00301626
00513108	_effect	00301626
00515056	_effect	00301626
00518768	_effect	00301626
00332449	_effect	00301626
00334051	_effect	00301626
00300696	_effect	00301626
00301889	_effect	00301626
00301160	_effect	00301626
00502141	_effect	00301626
00316304	_effect	00301626
00518894	_effect	00301626
00504447	_effect	00301626
00352630	_effect	00301626
00507229	_effect	00301626
00332932	_effect	00301626
00513713	_effect	00301626
00330509	_effect	00301626
00503495	_effect	00301626
00309406	_effect	00301626
00319513	_effect	00301626
00524920	_effect	00301626
00305827	_effect	00301626
00343002	_effect	00301626
00514946	_effect	00301626
00304006	_effect	00301626
00500868	_effect	00301626
00513701	_effect	00301626
00523210	_effect	00301626
00318675	_effect	00301626
00506888	_effect	00301626
00306141	_effect	00301626
00521612	_effect	00301626
00356330	_effect	00301626
00339597	_effect	00301626
00348673	_effect	00301626
00525460	_effect	00301626
00304515	_effect	00301626
00342061	_effect	00301626
00312289	_effect	00301626
00523311	_effect	00301626
00400717	_effect	00301626
00525646	_effect	00301626
00330690	_effect	00301626
00337138	_effect	00301626
00330791	_effect	00301626
00501287	_indications	00511054
00520184	_indications	00511054
00401789	_indications	00511054
00300641	_indications	00511054
00522267	_indications	00511054
00300835	_indications	00511054
00517217	_indications	00511054
00529722	_indications	00511054
00500209	_indications	00511054
00402391	_indications	00511054
00524138	_indications	00511054
00506699	_indications	00511054
00505079	_indications	00511054
00519505	_indications	00511054
00302600	_indications	00511054
00523307	_indications	00511054
00313259	_indications	00511054
00506884	_indications	00511054
00500877	_indications	00511054
00501104	_indications	00511054
00320938	_indications	00511054
00502970	_indications	00511054
00401482	_indications	00511054
00401484	_indications	00511054
00501789	_indications	00511054
00354535	_indications	00511054
00352749	_indications	00511054
00513105	_indications	00511054
00310995	_indications	00511054
00529712	_indications	00511054
00506888	_indications	00511054
00328781	_indications	00511054
00506885	_indications	00511054
00513717	_indications	00511054
00506870	_indications	00511054
00332281	_indications	00511054
00509445	_indications	00511054
00504023	_indications	00511054
00318866	_indications	00511054
00328780	_indications	00511054
00331830	_indications	00511054
00521423	_indications	00511054
00322957	_indications	00511054
00525197	_indications	00511054
00527813	_indications	00511054
00348905	_indications	00511054
00510681	_indications	00511054
00337783	_indications	00511054
00405259	_indications	00511054
00523394	_indications	00511054
00340073	_indications	00303391
00301934	_indications	00303391
00400742	_indications	00303391
00400743	_indications	00303391
00525497	_indications	00303391
00346132	_indications	00303391
00312124	_indications	00303391
