00316125	_origin	00316124
00514132	_indications	00300115
00513267	_properties	00300233
00313216	_origin	00344388
00520017	_indications	00520020
00342562	_nickname	00529976
00341342	_nickname	00515775
00514367	_nickname	00514306
00329700	_indications	00300712
00351545	_indications	00302835
00513460	_indications	00513466
00328762	_effect	00300125
00527400	_origin	00527405
00334400	_indications	00300101
00341341	_origin	00341338
00402141	_nickname	00402143
00527522	_nickname	00326197
00501292	_nickname	00501293
00308742	_nickname	00501442
00502209	_nickname	00501603
00525412	_effect	00302719
00326383	_origin	00326381
00340788	_indications	00302258
00344396	_origin	00344395
00320357	_nickname	00331463
00501238	_origin	00354284
00504676	_indications	00302374
00345694	_indications	00302096
00343772	_effect	00302088
00503490	_indications	00300221
00509880	_nickname	00509902
00329975	_nickname	00516073
00501650	_properties	00300469
00345102	_flavour	00400810
00509374	_indications	00509391
00503224	_nickname	00504693
00312283	_properties	00300233
00353870	_indications	00302011
00521786	_nickname	00521797
00513155	_nickname	00513161
00335664	_indications	00300402
00512850	_flavour	00316521
00500116	_indications	00302185
00524112	_effect	00302465
00336812	_indications	00300042
00400988	_effect	00400872
00356199	_indications	00356200
00500450	_origin	00515821
00320682	_nickname	00500251
00510996	_indications	00300290
00508772	_effect	00301128
00338465	_indications	00301763
00320357	_nickname	00507547
00334426	_indications	00334404
00528960	_nickname	00504601
00324339	_effect	00300569
00311676	_indications	00504052
00336205	_effect	00300079
00319812	_origin	00319811
00512181	_indications	00315888
00315359	_channel_tropism	00401034
00502447	_indications	00300093
00505707	_nickname	00514506
00502207	_effect	00300063
00323275	_indications	00300252
00512678	_prohibit	00500067
00315359	_indications	00318022
00331704	_effect	00301864
00517415	_nickname	00517419
00321437	_indications	00300189
00513919	_indications	00300051
00527522	_indications	00300135
00331309	_indications	00302835
00340788	_indications	00319440
00506264	_indications	00300175
00316364	_effect	00300036
00400814	_indications	00307709
00400525	_indications	00300226
00321581	_nickname	00520614
00311058	_effect	00300008
00401031	_properties	00300233
00502209	_flavour	00300231
00345941	_indications	00317600
00506264	_indications	00300685
00405070	_indications	00302445
00505707	_nickname	00514500
00504681	_effect	00300063
00341081	_nickname	00519995
00505387	_properties	00300233
00400934	_nickname	00400937
00505709	_properties	00316522
00326197	_nickname	00505090
00400525	_properties	00316522
00329520	_indications	00300324
00322724	_indications	00304045
00523480	_indications	00300407
00313328	_indications	00305359
00320544	_indications	00305990
00308066	_indications	00309111
00312647	_indications	00312597
00503529	_effect	00302579
00345694	_effect	00300049
00304832	_properties	00400052
00512332	_nickname	00524924
00334426	_indications	00300265
00341447	_indications	00303647
00314612	_nickname	00508452
00300961	_indications	00300966
00306302	_nickname	00510829
00523480	_indications	00300080
00326159	_nickname	00502329
00527619	_nickname	00527622
00505709	_origin	00504072
00346553	_origin	00346552
00500648	_flavour	00316521
00339747	_origin	00339743
00517731	_channel_tropism	00402144
00501849	_nickname	00502429
00520017	_poison	00400135
00500746	_nickname	00500450
00343342	_indications	00303587
00520017	_properties	00400052
00314735	_indications	00313639
00509374	_nickname	00509385
00510826	_indications	00304553
00501442	_indications	00330749
00325240	_properties	00316522
00308742	_effect	00307331
00331704	_effect	00300049
00336897	_indications	00336899
00503570	_nickname	00504524
00502513	_indications	00314256
00523674	_indications	00301055
00356487	_indications	00300563
00529788	_indications	00300253
00502151	_indications	00300552
00329520	_nickname	00503562
00331779	_origin	00305875
