00316924	_nickname	00523874
00523589	_effect	00523592
00324979	_nickname	00501227
00501143	_nickname	00501148
00333957	_nickname	00504754
00510570	_indications	00510581
00515802	_nickname	00515807
00506335	_origin	00351465
00352214	_indications	00300294
00312242	_nickname	00505576
00507246	_origin	00526472
00352218	_nickname	00503739
00529027	_nickname	00528506
00313085	_effect	00313086
00316699	_effect	00316700
00345218	_indications	00345222
00508487	_indications	00303409
00501743	_indications	00311082
00304403	_indications	00304411
00313731	_nickname	00501216
00315808	_effect	00315809
00500812	_nickname	00500819
00500812	_nickname	00500813
00508798	_effect	00300312
00530084	_nickname	00530100
00404654	_nickname	00404656
00328387	_effect	00328386
00309883	_indications	00302291
00327048	_origin	00327044
00510637	_effect	00503309
00347268	_nickname	00524697
00310354	_origin	00310352
00523912	_origin	00523914
00349577	_indications	00300405
00527765	_nickname	00527774
00315020	_indications	00315024
00405405	_nickname	00405410
00507242	_nickname	00507246
00353438	_effect	00304863
00500304	_nickname	00500309
00503929	_prohibit	00503937
00351181	_indications	00323383
00501502	_nickname	00501503
00345238	_indications	00345243
00316927	_indications	00316930
00331904	_effect	00302879
00304300	_nickname	00515647
00526040	_origin	00323577
00510637	_nickname	00510647
00345238	_indications	00345241
00320300	_origin	00320295
00500000	_nickname	00514233
00335722	_origin	00335720
00509076	_origin	00507242
00512373	_nickname	00512376
00324979	_nickname	00501229
00350542	_contraindicate	00522747
00519962	_origin	00510578
00507670	_nickname	00507671
00530084	_nickname	00530088
00327576	_nickname	00506698
00510570	_prohibit	00500140
00529053	_indications	00529057
00501743	_nickname	00501745
00510570	_indications	00301020
00350283	_origin	00350282
00510643	_nickname	00515410
00529445	_nickname	00529448
00313731	_nickname	00501212
00351742	_origin	00502676
00315020	_origin	00315019
00530084	_origin	00530105
00401459	_indications	00334844
00348991	_effect	00348979
00315808	_indications	00315812
00510637	_origin	00335119
00527765	_indications	00527775
00508505	_nickname	00508509
00400722	_effect	00400709
00356182	_effect	00314268
00328625	_nickname	00524546
00508505	_effect	00305734
00500000	_nickname	00514234
00529528	_indications	00308507
00509076	_indications	00509086
00514740	_nickname	00513515
00505646	_nickname	00505653
00350149	_nickname	00503929
00511056	_nickname	00511058
00529053	_effect	00313553
00500171	_nickname	00500174
00514740	_nickname	00514741
00522985	_indications	00522988
00314231	_nickname	00526997
00520661	_nickname	00520665
00405417	_nickname	00405420
00317141	_origin	00317137
00522747	_caution	00528745
00316186	_indications	00316187
00507670	_indications	00301488
00526266	_origin	00311936
00517773	_nickname	00305371
00518479	_indications	00518481
00328625	_nickname	00504084
00510570	_indications	00510589
00506446	_nickname	00506449
00529528	_indications	00310346
00315718	_indications	00502226
00317549	_nickname	00508310
00345233	_indications	00316739
00520495	_effect	00520505
00315718	_nickname	00502223
00323623	_nickname	00508966
00511291	_nickname	00326617
00303399	_effect	00303397
00507411	_nickname	00507555
00305402	_nickname	00527759
00333957	_nickname	00521931
00326617	_indications	00354169
00402635	_indications	00402638
00348591	_origin	00348590
00343134	_origin	00343133
00313731	_nickname	00501211
00530084	_nickname	00530101
00405051	_indications	00310313
00312563	_indications	00305336
00343134	_effect	00316594
00507631	_indications	00322088
00330573	_effect	00307713
00500000	_nickname	00514235
00312305	_effect	00305734
00505646	_nickname	00505652
00303399	_origin	00303394
00519962	_prohibit	00500140
00529027	_nickname	00529030
00305208	_origin	00305207
00317137	_nickname	00506111
00522638	_effect	00522643
00317549	_indications	00333357
00314365	_indications	00314370
00528927	_nickname	00528933
00525379	_origin	00525385
00313731	_nickname	00501193
00330573	_indications	00330576
00326771	_nickname	00519022
00342440	_indications	00503729
00504201	_nickname	00504202
00522747	_nickname	00528739
00514236	_indications	00305068
00334995	_origin	00334994
00315718	_prohibit	00502228
00516959	_indications	00516973
00500304	_indications	00301508
00333802	_effect	00302718
00315718	_nickname	00502224
00352218	_nickname	00503738
00331672	_indications	00331678
00350542	_nickname	00522735
00403493	_effect	00339271
00342440	_nickname	00503705
00507117	_nickname	00508695
00521045	_nickname	00521055
00500966	_nickname	00500968
00517360	_nickname	00503120
00402037	_nickname	00501144
00333532	_indications	00333536
00517773	_nickname	00517783
00401792	_nickname	00401795
00500171	_indications	00301302
00503885	_nickname	00513922
00507242	_caution	00507250
00304300	_nickname	00515638
00345233	_effect	00345228
00312595	_indications	00312598
00327227	_effect	00327225
00402020	_effect	00402034
00336287	_indications	00336289
00520702	_nickname	00520703
00514740	_nickname	00504229
00323195	_nickname	00504023
00530084	_nickname	00530096
00525606	_nickname	00525608
00502884	_nickname	00502886
00326864	_origin	00326863
00340302	_prohibit	00341345
00349577	_indications	00323383
00512379	_effect	00339966
00316702	_indications	00307273
00328625	_nickname	00524538
00500304	_indications	00315632
00345238	_origin	00345234
00328628	_indications	00328632
00313085	_indications	00313090
00334248	_indications	00334249
00348991	_indications	00300294
00350150	_origin	00350149
00344854	_nickname	00509441
00340302	_nickname	00509154
00324432	_nickname	00508658
00337266	_effect	00337267
00519307	_origin	00353496
00509076	_indications	00509084
00505646	_nickname	00305312
00303480	_nickname	00517221
00507242	_effect	00301863
00507567	_nickname	00507569
00526321	_nickname	00526324
00302518	_indications	00302520
00401384	_indications	00323241
00519962	_indications	00502692
00402208	_nickname	00509778
00525863	_origin	00357351
00507411	_nickname	00507556
00315808	_effect	00313172
00304300	_nickname	00515641
00338875	_nickname	00512955
00526314	_indications	00308815
00345218	_effect	00345220
00514991	_nickname	00500200
00507567	_effect	00302796
00514991	_origin	00307738
00304300	_nickname	00515649
00325188	_indications	00325190
00318020	_nickname	00507971
00354319	_indications	00354321
00505279	_origin	00318287
00304588	_indications	00304482
00306284	_origin	00306283
00402208	_effect	00305530
00507670	_nickname	00300526
00316672	_origin	00316671
00528718	_nickname	00528723
00500180	_nickname	00509455
00304403	_effect	00301485
00331904	_origin	00331900
00317550	_indications	00317554
00310948	_indications	00310947
00338875	_nickname	00512954
00502094	_nickname	00508113
00344854	_effect	00509445
00337266	_indications	00309434
00356205	_indications	00351514
00352912	_indications	00310184
00403930	_latin	00403931
00326771	_effect	00301207
00354361	_origin	00354360
00342440	_indications	00503727
00505646	_nickname	00505658
00316699	_origin	00316698
00402208	_nickname	00402192
00324811	_effect	00324812
00510637	_nickname	00510649
00312242	_nickname	00505575
00316508	_indications	00316511
00327227	_effect	00310144
00507304	_effect	00309432
00506335	_origin	00506343
00310824	_origin	00310819
00516261	_origin	00405417
00523589	_origin	00356665
00400220	_nickname	00400222
